"Site","sampleID","extinc","date","LUtype","Chamber","DateField","DateLab1","DateLab2Inc","DateIncGuess","IncBlank","ExtractionSoilWeight","ExtractantVol","SoilWetWeight_DarroMinusBaggie","SoilDryWeight_TownMinusPapBag","CENAnitrppm","CENAammppm","CENAnitrppmBnks","CENAammppmBnks","CENAnitrppmBnkCor","CENAammppmBnkCor","MBLnitrppm","MBLammppm","NotesN","DiscardN","BulkDensity_gcm3_use","BulkDensity_gcm3_uncertainty_use","SampleSoilWater_g","SampleSoilWater_L","TotalExtractantVol_L","NO3_N_mgN","NH4_N_mgN","NO3_N_NH4_N_mgN","ExtractionSoilWeight_DryEquiv","NO3_N_mgNg","NH4_N_mgNg","NO3_N_NH4_N_mgNg","IncubationDays","BDCoreDepth","extlazytest","easycallname","NO3_N_mgNg_FinalMinusInitial_perDay","NH4_N_mgNg_FinalMinusInitial_perDay","NO3_N_NH4_N_mgNg_FinalMinusInitial_perDay","NO3_N_mgNg_FinalMinusInitial_perDay_AreaBasis","NH4_N_mgNg_FinalMinusInitial_perDay_AreaBasis","NO3_N_NH4_N_mgNg_FinalMinusInitial_perDay_AreaBasis","easycallname_TMDS_Soil"
"M3","extr M3E_30012014","ext","1/30/14","M","E","1/30/14",2014-01-30,NA,NA,NA,10.39,50,142.6,123.49,0.0563,0.2996302,NA,NA,0,0.258162667,NA,NA,"","",1.51181818181818,0.0247487373415293,1.39237657784011,0.00139237657784011,0.0513923765778401,0,0.0132675930008035,0.0132675930008035,8.99762342215989,0,0.00147456638028741,0.00147456638028741,NA,10,"24","M3_E_1/30/14_24","NA","NA","NA","NA","NA","NA","M3_E_1/30/14"
"M3","incub M3D_25022014","inc","2/25/14","M","D","2/25/14",2014-02-25,2014-03-05,"Y","3/5/14",9.84,50,173.74,142.89,1.667,0.4938238,-0.469,0.115768,2.136,0.3767413,NA,NA,"","",1.51181818181818,0.0247487373415293,1.74723149533786,0.00174723149533786,0.0517472314953379,0.110532086474042,0.0194953192649545,0.130027405738996,8.09276850466214,0.0136581302690625,0.0024089802215056,0.0160671104905681,8,10,"24","M3_D_2/25/14_24","0.0114892511675132","0.000491374668990895","0.0119806258365041","1736.96588105223","74.2869158665325","1811.25279691876","M3_D_2/25/14"
"M3","incub M3B_14022014","inc","2/14/14","M","B","2/14/14",2014-02-14,2014-02-20,"Y","2/20/14",9.62,50,138.06,113.89,1.5794,0.2737557,-0.0023,0.0244946,1.5817,0.249031767,NA,NA,"","",1.51181818181818,0.0247487373415293,1.68416195856874,0.00168416195856874,0.0516841619585687,0.0817488389698682,0.0128709981784566,0.0946198371483247,7.93583804143126,0.0103012232032806,0.00162188266837855,0.0119231058716591,6,10,"24","M3_B_2/14/14_24","0.00895921473101067","-0.00780483884397174","0.00115437588703893","1354.47037251552","-1179.94972704773","174.520645467794","M3_B_2/14/14"
"M3","extr M3D_30012014","ext","1/30/14","M","D","1/30/14",2014-01-30,NA,NA,NA,9.97,50,135.73,117.19,0.11255,0.2064826,NA,NA,0.05625,0.165015067,NA,NA,"","",1.51181818181818,0.0247487373415293,1.36184925955942,0.00136184925955942,0.0513618492595594,0.00288910402085022,0.0084754789968101,0.0113645830176603,8.60815074044058,0.000335624236606055,0.00098458766027328,0.00132021189687934,NA,10,"24","M3_D_1/30/14_24","NA","NA","NA","NA","NA","NA","M3_D_1/30/14"
"M3","incub M3A_14022014","inc","2/14/14","M","A","2/14/14",2014-02-14,2014-02-20,"Y","2/20/14",9.85,50,156.6,131.09,1.929,0.5138975,0.0064,0.0272853,1.9313,0.489173567,NA,NA,"","",1.51181818181818,0.0247487373415293,1.60455619412516,0.00160455619412516,0.0516045561941252,0.0996638793777139,0.0252435848269322,0.124907464204646,8.24544380587484,0.0120871455465749,0.00306151923671425,0.0151486647832892,6,10,"24","M3_A_2/14/14_24","0.0145334913124734","-0.00151848917911044","0.013015002133363","2197.19964114938","-229.567954987332","1967.63168616205","M3_A_2/14/14"
"M3","extr M3D_18022014","ext","2/18/14","M","D","2/18/14",2014-02-18,NA,NA,NA,9.73,50,170.87,137.39,0.2405,0.3215128,NA,NA,0.219,0.300344967,NA,NA,"","",1.51181818181818,0.0247487373415293,1.90648095043015,0.00190648095043015,0.0519064809504302,0.0113675193281442,0.0155898503081431,0.0269573696362873,7.82351904956985,0.00145299311679559,0.00199269027267215,0.00344568338946774,NA,10,"24","M3_D_2/18/14_24","0.00721889411124581","0.000851570542296778","0.00807046465354259","1091.36553700016","128.741982894504","1220.10751989466","M3_D_2/18/14"
"M3","incub M3C_14022014","inc","2/14/14","M","C","2/14/14",2014-02-14,2014-02-20,"Y","2/20/14",9.94,50,163.65,133.19,0.5306,0.3544829,-0.011,0.0223919,0.5329,0.329758967,NA,NA,"","",1.51181818181818,0.0247487373415293,1.8501216009777,0.0018501216009777,0.0518501216009777,0.027630929801161,0.0170980425379628,0.0447289723391238,8.0898783990223,0.00341549383542036,0.00211351045029665,0.00552900428571701,6,10,"24","M3_C_2/14/14_24","0.00409946592316937","-0.00137637592888714","0.00272308999428223","619.76471183915","-208.083015430846","411.681696408304","M3_C_2/14/14"
"M3","incub M3D_14022014","inc","2/14/14","M","D","2/14/14",2014-02-14,2014-02-20,"Y","2/20/14",10.25,50,178.85,149.19,1.0082,0.3199567,NA,NA,1.0105,0.295232767,NA,NA,"","",1.51181818181818,0.0247487373415293,1.69983226167179,0.00169983226167179,0.0516998322616718,0.0522426805004193,0.0152634845320492,0.0675061650324686,8.55016773832821,0.00611013515749274,0.00178516784689813,0.00789530300439087,6,10,"24","M3_D_2/14/14_24","0.0071349299473488","-0.00167771755496233","0.00545721239238647","1078.67168204009","-253.640390354759","825.031291685336","M3_D_2/14/14"
"M3","incub M3C_11022014","inc","2/11/14","M","C","2/11/14",2014-02-11,2014-02-18,"Y","2/18/14",10.35,50,156.35,129.89,0.8406,0.1773164,-0.469,0.1079316,1.3096,0.069210267,NA,NA,"","",1.51181818181818,0.0247487373415293,1.75158938279501,0.00175158938279501,0.051751589382795,0.0677738814557084,0.00358174131885761,0.071355622774566,8.59841061720499,0.00788214060399677,0.000416558533700487,0.00829869913769726,7,10,"24","M3_C_2/11/14_24","0.00772826357509252","-0.000641613812227961","0.00708664976286455","1168.3729386708","-97.0003427031907","1071.37259596761","M3_C_2/11/14"
"M3","extr M3C_18022014","ext","2/18/14","M","C","2/18/14",2014-02-18,NA,NA,NA,9.69,50,117.46,90.29,0.2697,0.2573525,0.0215,0.0237163,0.2482,0.236184667,NA,NA,"","",1.51181818181818,0.0247487373415293,2.2414209092457,0.0022414209092457,0.0522414209092457,0.0129663206696748,0.012338622601057,0.0253049432707318,7.4485790907543,0.00174077773917572,0.00165650689221688,0.0033972846313926,NA,10,"24","M3_C_2/18/14_24","0.0116457563272117","0.00126225243693169","0.0129080087641434","1760.62661565028","190.829618419763","1951.45623407004","M3_C_2/18/14"
"M3","extr M3E_11022014","ext","2/11/14","M","E","2/11/14",2014-02-11,NA,NA,NA,9.65,50,101.2,83.89,0.53755,0.3089876,NA,NA,0.44605,0.246382067,NA,NA,"","",1.51181818181818,0.0247487373415293,1.65060770750988,0.00165060770750988,0.0516506077075099,0.0230387535679348,0.0127257834887824,0.0357645370567172,7.99939229249012,0.00288006297547924,0.00159084378206198,0.00447090675754122,NA,10,"24","M3_E_2/11/14_24","0.00909607432915725","-0.00114006737486579","0.00795600695429147","1375.16105539895","-172.357458581982","1202.80359681697","M3_E_2/11/14"
"M3","incub M3C_25022014","inc","2/25/14","M","C","2/25/14",2014-02-25,2014-03-05,"Y","3/5/14",10.22,50,152.77,122.99,0.659,0.5184659,-0.469,0.1254524,1.128,0.4013834,NA,NA,"","",1.51181818181818,0.0247487373415293,1.99222098579564,0.00199222098579564,0.0519922209857956,0.0586472252719775,0.02086881443283,0.0795160397048075,8.22777901420436,0.00712795338459255,0.00253638489765006,0.0096643382822426,8,10,"24","M3_C_2/25/14_24","0.00519119106946717","-6.13944628985652e-05","0.00512979660656861","784.813704411263","-9.28172652730125","775.531977883962","M3_C_2/25/14"
"M3","incub M3E_25022014","inc","2/25/14","M","E","2/25/14",2014-02-25,2014-03-05,"Y","3/5/14",9.88,50,187.41,156.99,0.575,0.2739343,NA,NA,1.044,0.1568518,NA,NA,"","",1.51181818181818,0.0247487373415293,1.6037009764687,0.0016037009764687,0.0516037009764687,0.0538742638194333,0.00809413338482087,0.0619683972042542,8.2762990235313,0.00650946318713923,0.000977989480782112,0.00748745266792134,8,10,"24","M3_E_2/25/14_24","0.00630383312114815","-0.000539585261236574","0.00576424785991158","953.024952769942","-81.5754808578564","871.449471912086","M3_E_2/25/14"
"M3","incub M3A_18022014","inc","2/18/14","M","A","2/18/14",2014-02-18,2014-02-25,"Y","2/25/14",10.2,50,155.3,121.19,2.6688,0.1264718,-0.0469,0.0383191,2.7218,0.08975015,NA,NA,"","",1.51181818181818,0.0247487373415293,2.24032195750161,0.00224032195750161,0.0522403219575016,0.142187708303928,0.00468857673173406,0.146876285035662,7.95967804249839,0.0178634999487112,0.000589041002249183,0.0184525409509604,7,10,"24","M3_A_2/18/14_24","0.0168296728462147","-0.00395165228240107","0.0128780205638136","2544.34054029591","-597.417976875724","1946.92256342019","M3_A_2/18/14"
"M3","extr M3D_11022014","ext","2/11/14","M","D","2/11/14",2014-02-11,NA,NA,NA,10.03,50,116.75,96.59,0.22505,0.3334614,NA,NA,0.13355,0.270855867,NA,NA,"","",1.51181818181818,0.0247487373415293,1.73194689507495,0.00173194689507495,0.051731946895075,0.00690880150783726,0.0140119013278635,0.0209207028357007,8.29805310492505,0.000832581018761709,0.00168857696506511,0.00252115798382682,NA,10,"24","M3_D_2/11/14_24","0.00898199030436219","-0.00101589112179024","0.00796609918257195","1357.91362510494","-153.584266867015","1204.32935823792","M3_D_2/11/14"
"M3","incub M3D_11022014","inc","2/11/14","M","D","2/11/14",2014-02-11,2014-02-18,"Y","2/18/14",9.87,50,116.75,96.59,0.88065,0.2415701,NA,NA,1.34965,0.133463967,NA,NA,"","",1.51181818181818,0.0247487373415293,1.70431862955032,0.00170431862955032,0.0517043186295503,0.0697827336383726,0.00690066347533179,0.0766833971137044,8.16568137044968,0.0085458555719435,0.000845081158849059,0.00939093673079256,7,10,"24","M3_D_2/11/14_24","0.00898199030436219","-0.00101589112179024","0.00796609918257195","1357.91362510494","-153.584266867015","1204.32935823792","M3_D_2/11/14"
"M3","incub M3E_11022014","inc","2/11/14","M","E","2/11/14",2014-02-11,2014-02-18,"Y","2/18/14",10.02,50,101.2,83.89,1.20775,0.199867,NA,NA,1.67675,0.091760867,NA,NA,"","",1.51181818181818,0.0247487373415293,1.713895256917,0.001713895256917,0.051713895256917,0.0867112738720356,0.00474531186472189,0.0914565857367575,8.306104743083,0.0104394630881877,0.000571304120463157,0.0110107672086508,7,10,"24","M3_E_2/11/14_24","0.00909607432915725","-0.00114006737486579","0.00795600695429147","1375.16105539895","-172.357458581982","1202.80359681697","M3_E_2/11/14"
"M3","extr M3D_02042014","ext","4/2/14","M","D","4/1/14",2014-04-02,NA,NA,NA,10.45,50,119.29,98.59,0.0323,0.272,NA,NA,0,0.221833333,NA,NA,"","",1.51181818181818,0.0247487373415293,1.81335401123313,0.00181335401123313,0.0518133540112331,0,0.0114939290142208,0.0114939290142208,8.63664598876687,0,0.00133083248163352,0.00133083248163352,NA,10,"24","M3_D_4/1/14_24","0.00682244751529885","-0.000969219771439006","0.00585322774385985","1031.43001981291","-146.528407263915","884.901612548992","M3_D_4/1/14"
"M3","incub M3B_18022014","inc","2/18/14","M","B","2/18/14",2014-02-18,2014-02-25,"Y","2/25/14",10.22,50,167.41,132.79,1.5763,0.495591,-0.0591,0.0351242,1.6293,0.45886935,NA,NA,"","",1.51181818181818,0.0247487373415293,2.11347231348187,0.00211347231348187,0.0521134723134819,0.084908480440356,0.0239132751667304,0.108821755607086,8.10652768651813,0.0104740875161096,0.00294987892368521,0.0134239664397948,7,10,"24","M3_B_2/18/14_24","0.0108264923259747","0.00151794710075996","0.0123444394267347","1636.76879437236","229.486002596709","1866.25479696907","M3_B_2/18/14"
"M3","incub M3E_14022014","inc","2/14/14","M","E","2/14/14",2014-02-14,2014-02-20,"Y","2/20/14",10.07,50,141.27,114.69,0.9645,0.2969925,NA,NA,0.9668,0.272268567,NA,NA,"","",1.51181818181818,0.0247487373415293,1.89467402845615,0.00189467402845615,0.0518946740284561,0.0501717708507114,0.0141292885326599,0.0643010593833713,8.17532597154385,0.00613697496899158,0.00172828442337837,0.00786525939236995,6,10,"24","M3_E_2/14/14_24","0.00558306114022793","-0.000993724449276929","0.004589336690951","844.057334199912","-150.233069013412","693.8242651865","M3_E_2/14/14"
"M3","extr M3C_02042014","ext","4/2/14","M","C","4/1/14",2014-04-02,NA,NA,NA,10.16,50,126.04,102.49,0.0532,0.302,0.095,0.0485,0,0.251833333,NA,NA,"","",1.51181818181818,0.0247487373415293,1.89834973024437,0.00189834973024437,0.0518983497302444,0,0.0130697343897671,0.0130697343897671,8.26165026975563,0,0.00158197623513706,0.00158197623513706,NA,10,"24","M3_C_4/1/14_24","0.00682959899952396","-0.00116447468694739","0.00566512431257657","1032.51119420076","-176.047400399409","856.463793801348","M3_C_4/1/14"
"M3","extr M3C_30012014","ext","1/30/14","M","C","1/30/14",2014-01-30,NA,NA,NA,10.53,50,162.6,140.19,0.11255,0.4750834,0.0563,0.0389932,0.05625,0.433615867,NA,NA,"","",1.51181818181818,0.0247487373415293,1.45127490774908,0.00145127490774908,0.0514512749077491,0.00289413421356089,0.022310089177379,0.0252042233909399,9.07872509225092,0.000318782007842836,0.00245740331937373,0.00277618532721656,NA,10,"24","M3_C_1/30/14_24","NA","NA","NA","NA","NA","NA","M3_C_1/30/14"
"M3","extr M3C_11022014","ext","2/11/14","M","C","2/11/14",2014-02-11,NA,NA,NA,9.73,50,156.35,129.89,0.3563,0.2189184,0.0215,0.0642808,0.2648,0.156312867,NA,NA,"","",1.51181818181818,0.0247487373415293,1.64666325551647,0.00164666325551647,0.0516466632555165,0.0136760364300608,0.00807303800445333,0.0217490744345141,8.08333674448353,0.00169188008150149,0.000998725929606084,0.00269060601110757,NA,10,"24","M3_C_2/11/14_24","0.00772826357509252","-0.000641613812227961","0.00708664976286455","1168.3729386708","-97.0003427031907","1071.37259596761","M3_C_2/11/14"
"M3","incub M3B_11022014","inc","2/11/14","M","B","2/11/14",2014-02-11,2014-02-18,"Y","2/18/14",10.54,50,105.42,88.39,0.9029,0.1926525,-0.469,0.1103648,1.3719,0.084546367,NA,NA,"","",1.51181818181818,0.0247487373415293,1.70267691140201,0.00170267691140201,0.051702676911402,0.0709309024547524,0.00437127349703382,0.0753021759517862,8.83732308859799,0.00802628824856118,0.000494637737379285,0.00852092598594046,7,10,"24","M3_B_2/11/14_24","0.00808942906225438","-0.00080936849746431","0.00728006056479007","1222.97459368446","-122.361801025741","1100.61279265872","M3_B_2/11/14"
"M3","extr M3B_30012014","ext","1/30/14","M","B","1/30/14",2014-01-30,NA,NA,NA,10.87,50,123.27,105.19,0.30005,0.288419,0.0563,0.0417466,0.24375,0.246951467,NA,NA,"","",1.51181818181818,0.0247487373415293,1.59430193883346,0.00159430193883346,0.0515943019388335,0.0125761110975907,0.0127412885526359,0.0253173996502265,9.27569806116654,0.00135581290105179,0.00137362045084006,0.00272943335189185,NA,10,"24","M3_B_1/30/14_24","NA","NA","NA","NA","NA","NA","M3_B_1/30/14"
"M3","extr M3E_18022014","ext","2/18/14","M","E","2/18/14",2014-02-18,NA,NA,NA,10.05,50,169.35,133.89,0.1967,0.2757264,NA,NA,0.1752,0.254558567,NA,NA,"","",1.51181818181818,0.0247487373415293,2.1043578387954,0.0021043578387954,0.0521043578387954,0.00912868349335695,0.013263610665899,0.0223922941592559,7.94564216120461,0.00114889184639206,0.00166929373319376,0.00281818557958582,NA,10,"24","M3_E_2/18/14_24","0.0124693095664937","0.00119339904530078","0.0136627086117945","1885.13289173446","180.420237485018","2065.55312921948","M3_E_2/18/14"
"M3","incub M3E_18022014","inc","2/18/14","M","E","2/18/14",2014-02-18,2014-02-25,"Y","2/25/14",10.4,50,169.35,133.89,1.7948,0.4510256,NA,NA,1.8478,0.41430395,NA,NA,"","",1.51181818181818,0.0247487373415293,2.17764393268379,0.00217764393268379,0.0521776439326838,0.0964138504588131,0.0216174039830044,0.118031254441818,8.22235606731621,0.0117258179613575,0.00262910092995527,0.0143549188913128,7,10,"24","M3_E_2/18/14_24","0.0124693095664937","0.00119339904530078","0.0136627086117945","1885.13289173446","180.420237485018","2065.55312921948","M3_E_2/18/14"
"M3","extr M3A_25022014","ext","2/25/14","M","A","2/25/14",2014-02-25,NA,NA,NA,10.21,50,140.37,115.59,0.1543,0.3666413,-0.0469,0.0383191,0.2073,0.32991965,NA,NA,"","",1.51181818181818,0.0247487373415293,1.80240649711477,0.00180240649711477,0.0518024064971148,0.0107386388668519,0.0170906318206858,0.0278292706875377,8.40759350288523,0.00127725476536975,0.00203276143343762,0.00331001619880737,NA,10,"24","M3_A_2/25/14_24","0.0081304032940265","-0.000549334299057518","0.00758106899496898","1229.16915254237","-83.04935812115","1146.11979442122","M3_A_2/25/14"
"M3","incub M3A_25022014","inc","2/25/14","M","A","2/25/14",2014-02-25,2014-03-05,"Y","3/5/14",9.99,50,140.37,115.59,0.995,0.3623507,-0.469,0.1158428,1.464,0.2452682,NA,NA,"","",1.51181818181818,0.0247487373415293,1.76356913870485,0.00176356913870485,0.0517635691387049,0.0757818652190639,0.0126959574282257,0.0884778226472896,8.22643086129515,0.00921199807022179,0.00154331296795545,0.0107553110381772,8,10,"24","M3_A_2/25/14_24","0.0081304032940265","-0.000549334299057518","0.00758106899496898","1229.16915254237","-83.04935812115","1146.11979442122","M3_A_2/25/14"
"M3","incub M3D_18022014","inc","2/18/14","M","D","2/18/14",2014-02-18,2014-02-25,"Y","2/25/14",9.78,50,170.87,137.39,1.1393,0.4518293,NA,NA,1.1923,0.41510765,NA,NA,"","",1.51181818181818,0.0247487373415293,1.91627787206648,0.00191627787206648,0.0519162778720665,0.0618997781068649,0.0215508441042205,0.0834506222110854,7.86372212793352,0.00787156223221373,0.00274053988093852,0.0106121021131523,7,10,"24","M3_D_2/18/14_24","0.00721889411124581","0.000851570542296778","0.00807046465354259","1091.36553700016","128.741982894504","1220.10751989466","M3_D_2/18/14"
"M3","extr M3B_11022014","ext","2/11/14","M","B","2/11/14",2014-02-11,NA,NA,NA,9.82,50,105.42,88.39,0.3688,0.2571696,0.1967,0.0668236,0.2773,0.194564067,NA,NA,"","",1.51181818181818,0.0247487373415293,1.58636501612597,0.00158636501612597,0.051586365016126,0.0143048990189717,0.010036852979284,0.0243417519982557,8.23363498387403,0.0017373734744118,0.00121900630753509,0.00295637978194688,NA,10,"24","M3_B_2/11/14_24","0.00808942906225438","-0.00080936849746431","0.00728006056479007","1222.97459368446","-122.361801025741","1100.61279265872","M3_B_2/11/14"
"M3","extr M3E_02042014","ext","4/2/14","M","E","4/1/14",2014-04-02,NA,NA,NA,9.99,50,104.68,87.19,0.0114,0.261,NA,NA,0,0.210833333,NA,NA,"","",1.51181818181818,0.0247487373415293,1.6691354604509,0.0016691354604509,0.0516691354604509,0,0.0108935760423554,0.0108935760423554,8.3208645395491,0,0.00130918800451301,0.00130918800451301,NA,10,"24","M3_E_4/1/14_24","0.00308749945405999","-0.000695124987445086","0.00239237446661491","466.77378110016","-105.090259465562","361.683521634599","M3_E_4/1/14"
"M3","incub M3C_18022014","inc","2/18/14","M","C","2/18/14",2014-02-18,2014-02-25,"Y","2/25/14",10.26,50,117.46,90.29,1.7511,0.4410193,NA,NA,1.8041,0.40429765,NA,NA,"","",1.51181818181818,0.0247487373415293,2.37326919802486,0.00237326919802486,0.0523732691980249,0.0944866149601567,0.0211743896595788,0.115661004619735,7.88673080197514,0.0119804539209698,0.00268481202049853,0.0146652659414684,7,10,"24","M3_C_2/18/14_24","0.0116457563272117","0.00126225243693169","0.0129080087641434","1760.62661565028","190.829618419763","1951.45623407004","M3_C_2/18/14"
"M3","extr M3A_11022014","ext","2/11/14","M","A","2/11/14",2014-02-11,NA,NA,NA,10.23,50,138.53,117.49,0.33755,0.225109,0.0563,0.0567122,0.24605,0.162503467,NA,NA,"","",1.51181818181818,0.0247487373415293,1.55373709665776,0.00155373709665776,0.0515537370966578,0.0126847970126326,0.0083776610150134,0.021062458027646,8.67626290334224,0.00146201160037996,0.000965584043308115,0.00242759564368807,NA,10,"24","M3_A_2/11/14_24","0.00736292980920069","-0.000404205970515607","0.00695872383868508","1113.14111570007","-61.1085935424957","1052.03252215757","M3_A_2/11/14"
"M3","incub M3B_25022014","inc","2/25/14","M","B","2/25/14",2014-02-25,2014-03-05,"Y","3/5/14",10.31,50,176.16,145.09,0.575,0.2888991,-0.469,0.1112668,1.044,0.1718166,NA,NA,"","",1.51181818181818,0.0247487373415293,1.81841337420527,0.00181841337420527,0.0518184133742053,0.0540984235626703,0.00890326360335048,0.0630016871660208,8.49158662579473,0.00637082631864539,0.00104848057208828,0.00741930689073367,8,10,"24","M3_B_2/25/14_24","0.00561866364655356","-0.000408838159364672","0.00520982548718889","849.439785838051","-61.8088962748589","787.630889563192","M3_B_2/25/14"
"M3","extr M3B_18022014","ext","2/18/14","M","B","2/18/14",2014-02-18,NA,NA,NA,10.02,50,167.41,132.79,0.1967,0.2763456,0.0215,0.0177092,0.1752,0.255177767,NA,NA,"","",1.51181818181818,0.0247487373415293,2.07211277701452,0.00207211277701452,0.0520721127770145,0.00912303415853294,0.0132876454614107,0.0224106796199437,7.94788722298548,0.00114785651866686,0.00167184625153997,0.00281970277020683,NA,10,"24","M3_B_2/18/14_24","0.0108264923259747","0.00151794710075996","0.0123444394267347","1636.76879437236","229.486002596709","1866.25479696907","M3_B_2/18/14"
"M3","incub M3A_11022014","inc","2/11/14","M","A","2/11/14",2014-02-11,2014-02-18,"Y","2/18/14",9.82,50,138.53,117.49,0.7783,0.2158564,-0.469,0.106022,1.2473,0.107750267,NA,NA,"","",1.51181818181818,0.0247487373415293,1.49146610842417,0.00149146610842417,0.0514914661084242,0.0642253056770375,0.00554821922140416,0.0697735248984416,8.32853389157583,0.00771147797597369,0.00066616997584846,0.00837764795182215,7,10,"24","M3_A_2/11/14_24","0.00736292980920069","-0.000404205970515607","0.00695872383868508","1113.14111570007","-61.1085935424957","1052.03252215757","M3_A_2/11/14"
"M3","extr M3A_02042014","ext","4/2/14","M","A","4/1/14",2014-04-02,NA,NA,NA,10.33,50,134.09,110.99,0.028,0.37,0.1368,0.05,0,0.319833333,NA,NA,"","",1.51181818181818,0.0247487373415293,1.77957342083675,0.00177957342083675,0.0517795734208368,0,0.0165608335485044,0.0165608335485044,8.55042657916325,0,0.00193684296276655,0.00193684296276655,NA,10,"24","M3_A_4/1/14_24","0.00556707810418376","-0.00170022448976979","0.00386685361441396","841.640989750689","-257.043029680651","584.597960070038","M3_A_4/1/14"
"M3","extr M3A_14022014","ext","2/14/14","M","A","2/14/14",2014-02-14,NA,NA,NA,10.65,50,156.6,131.09,0.2624,0.683,0.0215,0.0156538,0.2409,0.664049533,NA,NA,"","",1.51181818181818,0.0247487373415293,1.7348754789272,0.0017348754789272,0.0517348754789272,0.0124629315028736,0.0343545199015948,0.0468174514044683,8.9151245210728,0.00139795372161261,0.00385350982147143,0.00525146354308404,NA,10,"24","M3_A_2/14/14_24","0.0145334913124734","-0.00151848917911044","0.013015002133363","2197.19964114938","-229.567954987332","1967.63168616205","M3_A_2/14/14"
"M3","incub M3D_02042014","inc","4/2/14","M","D","4/1/14",2014-04-02,2014-04-07,"Y","4/7/14",10.39,50,119.29,98.59,0.6496,0.2353292,NA,NA,0.6585,0.1283292,NA,NA,"","",1.51181818181818,0.0247487373415293,1.80294240925476,0.00180294240925476,0.0518029424092548,0.0341122375764943,0.00664783015702574,0.04076006773352,8.58705759074524,0.00397251761922023,0.000774168577160875,0.0047466861963811,5,10,"24","M3_D_4/1/14_24","0.00682244751529885","-0.000969219771439006","0.00585322774385985","1031.43001981291","-146.528407263915","884.901612548992","M3_D_4/1/14"
"M3","extr M3B_25022014","ext","2/25/14","M","B","2/25/14",2014-02-25,NA,NA,NA,9.83,50,176.16,145.09,0.12385,0.2720413,-0.0591,0.0351242,0.17685,0.23531965,NA,NA,"","",1.51181818181818,0.0247487373415293,1.73375397366031,0.00173375397366031,0.0517337539736603,0.00914911439024183,0.0121739688782679,0.0213230832685097,8.09624602633969,0.00113004401799017,0.00150365599546531,0.00263370001345547,NA,10,"24","M3_B_2/25/14_24","0.00561866364655356","-0.000408838159364672","0.00520982548718889","849.439785838051","-61.8088962748589","787.630889563192","M3_B_2/25/14"
"M3","extr M3E_25022014","ext","2/25/14","M","E","2/25/14",2014-02-25,NA,NA,NA,10.15,50,187.41,156.99,0.013675,0.27702,NA,NA,0.066675,0.24029835,NA,NA,"","",1.51181818181818,0.0247487373415293,1.64752681287018,0.00164752681287018,0.0516475268128702,0.00344359885024812,0.0124108154747135,0.0158544143249616,8.50247318712982,0.000405011433080517,0.0014596712276023,0.00186468266068282,NA,10,"24","M3_E_2/25/14_24","0.00630383312114815","-0.000539585261236574","0.00576424785991158","953.024952769942","-81.5754808578564","871.449471912086","M3_E_2/25/14"
"M3","extr M3C_14022014","ext","2/14/14","M","C","2/14/14",2014-02-14,NA,NA,NA,10.5,50,163.65,133.19,0.0799,0.507,0.0215,0.0194378,0.0584,0.488049533,NA,NA,"","",1.51181818181818,0.0247487373415293,1.95435380384968,0.00195435380384968,0.0519543538038497,0.00303413426214482,0.0253562981112856,0.0283904323734304,8.54564619615032,0.000355050301931719,0.00296715982961104,0.00332221013154276,NA,10,"24","M3_C_2/14/14_24","0.00409946592316937","-0.00137637592888714","0.00272308999428223","619.76471183915","-208.083015430846","411.681696408304","M3_C_2/14/14"
"M3","extr M3A_18022014","ext","2/18/14","M","A","2/18/14",2014-02-18,NA,NA,NA,9.94,50,155.3,121.19,0.4887,0.6411017,0.0215,0.022078,0.4672,0.619933867,NA,NA,"","",1.51181818181818,0.0247487373415293,2.18321571152608,0.00218321571152608,0.0521832157115261,0.024379998380425,0.0323501427085415,0.0567301410889665,7.75678428847392,0.00314305483738307,0.00417056108632694,0.00731361592371001,NA,10,"24","M3_A_2/18/14_24","0.0168296728462147","-0.00395165228240107","0.0128780205638136","2544.34054029591","-597.417976875724","1946.92256342019","M3_A_2/18/14"
"M3","extr M3A_30012014","ext","1/30/14","M","A","1/30/14",2014-01-30,NA,NA,NA,10.1,50,132.84,113.89,0.0563,0.2732012,0.0563,0.0436628,0,0.231733667,NA,NA,"","",1.51181818181818,0.0247487373415293,1.44079343571214,0.00144079343571214,0.0514407934357121,0,0.0119205636962471,0.0119205636962471,8.65920656428786,0,0.00137663463826001,0.00137663463826001,NA,10,"24","M3_A_1/30/14_24","NA","NA","NA","NA","NA","NA","M3_A_1/30/14"
"M3","extr M3C_25022014","ext","2/25/14","M","C","2/25/14",2014-02-25,NA,NA,NA,10.33,50,152.77,122.99,0.2761,0.4473824,NA,NA,0.3291,0.41066075,NA,NA,"","",1.51181818181818,0.0247487373415293,2.01366367742358,0.00201366367742358,0.0520136636774236,0.0171176967162401,0.0213599701360185,0.0384776668522586,8.31633632257642,0.002058321844172,0.00256843510261032,0.00462675694678233,NA,10,"24","M3_C_2/25/14_24","0.00519119106946717","-6.13944628985652e-05","0.00512979660656861","784.813704411263","-9.28172652730125","775.531977883962","M3_C_2/25/14"
