"Site","LUtype","Chamber","SampleDate","GasType","LinearR2","LinearSlope","LinearInt","LinearFlux","QuadR2","QuadSlope","Quad2der","QuadFlux","FluxID"
"M3","M","A","2014.02.14","CO2",0.953926956948267,0.0156398805965996,0.269531629414891,11.8533831890018,0.9995828643912,0.0271161470500327,-0.000255028143409623,20.5511851326563,"M3_2014.02.14_A"
"M3","M","A","2014.02.14","CH4",0.425611752034075,3.22584628658618e-07,0.000566480680645269,0.000244485192246532,0.5791008677312,-3.27173792355634e-07,1.44390760225389e-08,-0.000247963295259007,"M3_2014.02.14_A"
"M3","M","B","2014.02.14","N2O",0.848490879013773,0.00134696640489038,0.378208096511983,1.02085874896955,0.89320865824009,0.00238413545798008,-2.30482011797711e-05,1.80692371552175,"M3_2014.02.14_B"
"M3","M","B","2014.02.14","CO2",0.98656386640524,0.0100702168819063,0.237877653531178,7.63216437365529,0.99531188779457,0.0132508047704001,-7.06797308554187e-05,10.0427151944085,"M3_2014.02.14_B"
"M3","M","B","2014.02.14","CH4",0.0886887452951719,1.78081937611328e-07,0.000578290501661844,0.00013496736324227,0.100440363790212,-3.93436838909183e-08,4.8316804778277e-09,-2.98183709489065e-05,"M3_2014.02.14_B"
"SM","S","C","2014.02.14","N2O",0.0353029248446408,0.000309895778282614,0.501987025561749,0.234868379329981,0.426554283491925,0.00377020178280782,-7.6895688989449e-05,2.85741608802277,"SM_2014.02.14_C"
"SM","S","C","2014.02.14","CO2",0.936036336070271,0.0158765645640973,0.422851736599647,12.0327647222632,0.999913449202937,0.0297875879676668,-0.000309133853412657,22.5758561439159,"SM_2014.02.14_C"
"SM","S","C","2014.02.14","CH4",0.842196454726823,-2.16463016434033e-06,0.000653466039907103,-0.0016405618087632,0.91296235797853,-4.26920944274198e-06,4.67684284089256e-08,-0.00323561136713076,"SM_2014.02.14_C"
"SM","S","D","2014.02.14","N2O",0.368856979273428,0.00307892799375805,0.425993907411382,2.33350332158505,0.562206515389499,0.0105557726586826,-0.00016615210366499,8.00016454131732,"SM_2014.02.14_D"
"SM","S","D","2014.02.14","CO2",0.786982190184999,0.00986944001834148,0.272106827724403,7.47999664547986,0.961634028539672,0.0254639919782451,-0.000346545599108968,19.2990254993015,"SM_2014.02.14_D"
"SM","S","D","2014.02.14","CH4",0.21742672111939,3.78550039598681e-07,0.000557825629843386,0.000286901082643211,0.990525089590749,2.77275031961518e-06,-5.32044506670332e-08,0.00210145287381361,"SM_2014.02.14_D"
"SM","S","E","2014.02.14","N2O",0.994111956639912,0.0122234863614858,0.453606226579225,9.26411597923131,0.999832298181504,0.0153335171235262,-6.9111794712011e-05,11.6211919251988,"SM_2014.02.14_E"
"SM","S","E","2014.02.14","CO2",0.999009364987721,0.0399855736752039,0.276691806360243,30.3048558380492,0.999593842586494,0.0432295580080249,-7.20885407293565e-05,32.7634544902926,"SM_2014.02.14_E"
"SM","S","E","2014.02.14","CH4",0.937083705394772,-1.04151629759484e-06,0.000639361077387875,-0.000789359720282408,0.950666561106837,-6.20936234380139e-07,-9.34622362699345e-09,-0.000470604303951263,"SM_2014.02.14_E"
"SM","S","A","2014.02.14","N2O",0.93027519840804,0.00652907146402642,0.472183732906667,4.9483488990516,0.999998031265512,0.0125243515100534,-0.000133228445467266,9.49214009182995,"SM_2014.02.14_A"
"SM","S","A","2014.02.14","CO2",0.996207012424493,0.0250942013276876,0.284297889991002,19.0187631115106,0.997453311082271,0.0280712497980665,-6.61566326750863e-05,21.2750524785346,"SM_2014.02.14_A"
"SM","S","A","2014.02.14","CH4",0.00613038916704499,7.7232267097304e-08,0.000604833217108395,5.85339287474304e-05,0.987379973907541,3.35456673174819e-06,-7.28296547700197e-08,0.00254240847037758,"SM_2014.02.14_A"
"SM","S","B","2014.02.14","N2O",0.985014722455699,0.0150910926985906,0.495398602929133,11.4374597294581,0.994125575089549,0.0199591434605834,-0.000108178905822064,15.1269297806527,"SM_2014.02.14_B"
"SM","S","B","2014.02.14","CO2",0.999531521650274,0.026795590563417,0.303252879867624,20.3082370585897,0.999881552039704,0.0284774675286833,-3.7375043672585e-05,21.5829227585811,"SM_2014.02.14_B"
"SM","S","B","2014.02.14","CH4",0.0695502659141622,1.9128977459319e-07,0.000652262223917782,0.000144977513375891,0.123478326510697,-3.73681048846871e-07,1.25549071875569e-08,-0.000283210900178681,"SM_2014.02.14_B"
"SD","S","C","2014.02.12","N2O",0.156495833289474,-0.000435389542713387,0.461626754523581,-0.329979442898567,0.195333575726762,-0.00116288427710478,1.61665496531421e-05,-0.881343873174151,"SD_2014.02.12_C"
"SD","S","C","2014.02.12","CO2",0.97741795294089,0.080715377823738,0.485537258831924,61.173760034833,0.998640676733871,0.120608033665946,-0.000886503463160179,91.408193936296,"SD_2014.02.12_C"
"SD","S","C","2014.02.12","CH4",0.590208343550392,3.85377819733366e-07,0.000615331768546644,0.000292075821271604,0.628657463546531,7.15293917225121e-07,-7.3314688331501e-09,0.000542117495160091,"SD_2014.02.12_C"
"SD","S","B","2014.02.12","N2O",0.180601490744298,-0.000224806084674435,0.459839575678364,-0.170379348384835,0.339467195662781,0.000482388187823721,-1.57154282777368e-05,0.365599468666399,"SD_2014.02.12_B"
"SD","S","B","2014.02.12","CO2",0.985881118374621,0.024626949503314,0.314494802427541,18.664635413038,0.999517315465427,0.0343414671474882,-0.000215878169870537,26.0272172065173,"SD_2014.02.12_B"
"SD","S","B","2014.02.12","CH4",0.356900741134333,-3.59521799879053e-07,0.00062948542097339,-0.000272479679908335,0.973453663882563,1.22541863794394e-06,-3.52208986182888e-08,0.000928738336125936,"SD_2014.02.12_B"
"SD","S","A","2014.02.12","N2O",0.0147716368440524,-0.000112107762891492,0.473946551197612,-0.0849658834546045,0.660184194422249,0.00237340697145231,-5.52336607631955e-05,1.79879265204806,"SD_2014.02.12_A"
"SD","S","A","2014.02.12","CO2",0.952542236244574,0.0240760974318807,0.351110132294566,18.2471475273201,0.956677528802011,0.0293968535425375,-0.000118239024681261,22.2797205796074,"SD_2014.02.12_A"
"SD","S","A","2014.02.12","CH4",0.342541870513885,-2.94154199901051e-07,0.000657111067121631,-0.000222937919925007,0.344291683033973,-2.23637782116549e-07,-1.56703150632226e-09,-0.000169493898025174,"SD_2014.02.12_A"
"SD","S","E","2014.02.12","N2O",0.240110538184716,-0.000289373856805088,0.482847750088826,-0.219314923052278,0.396762413461466,-0.00107334078519033,1.74214872974499e-05,-0.813479331933725,"SD_2014.02.12_E"
"SD","S","E","2014.02.12","CO2",0.984881760397072,0.0783074992922713,0.393228721005518,59.3488415688793,0.989703696593893,0.096685501482422,-0.000408400048670016,73.2774327024672,"SD_2014.02.12_E"
"SD","S","E","2014.02.12","CH4",0.198495560525584,-2.37293342385919e-07,0.000638370489614236,-0.00017984337528196,0.264810319790526,2.2274233554148e-07,-1.02230150650533e-08,0.000168815243778806,"SD_2014.02.12_E"
"SD","S","D","2014.02.12","N2O",0.0515945265212557,0.000140405376439613,0.450011199327591,0.106412495827917,0.816598376171274,-0.00167297951958518,4.02974421338844e-05,-1.26794237273825,"SD_2014.02.12_D"
"SD","S","D","2014.02.12","CO2",0.981155902630543,0.122198685024533,0.470078595894757,92.6137402291201,0.996289564915435,0.173101969125774,-0.00113118409113868,131.193071337429,"SD_2014.02.12_D"
"SD","S","D","2014.02.12","CH4",0.126113386058711,-2.77140714975246e-07,0.000637680436097345,-0.000210043489244397,0.930202614107481,2.0700486198516e-06,-5.21597629961521e-08,0.00156887895399279,"SD_2014.02.12_D"
"F2","F","A","2014.02.12","N2O",0.850130623299786,0.000597536766712851,0.312415251068705,0.452869970561319,0.969913535312126,-0.000154770916404954,1.6717948513729e-05,-0.117300062959544,"F2_2014.02.12_A"
"F2","F","A","2014.02.12","CO2",0.94464192129994,0.0170790677225352,0.172212926482518,12.9441355370793,0.962310837329366,0.00924455901032786,0.000174100193604607,7.00640261835375,"F2_2014.02.12_A"
"F2","F","A","2014.02.12","CH4",0.242774901989033,2.02430367161771e-06,0.000505888135001767,0.00153420909848921,0.429684097942882,-3.93321435222014e-06,1.32389289418619e-07,-0.00298096245641948,"F2_2014.02.12_A"
"F2","F","D","2014.02.12","N2O",0.955139834668894,0.00183579578688424,0.302977021680412,1.39133996479648,0.962994616134758,0.00127741019393024,1.24085687323112e-05,0.96814246276818,"F2_2014.02.12_D"
"F2","F","D","2014.02.12","CO2",0.994543503046398,0.0191047231262354,0.222440987601845,14.4793691061994,0.996141627580723,0.0216734056229213,-5.70818332596874e-05,16.4261600510561,"F2_2014.02.12_D"
"F2","F","D","2014.02.12","CH4",0.815385158121623,-1.97019755137318e-06,0.000581219217848388,-0.00149320235472494,0.979163278111,-4.93183965796783e-06,6.58142690354368e-08,-0.00373781531972299,"F2_2014.02.12_D"
"F2","F","B","2014.02.12","N2O",0.0176964379818781,0.00012096429894218,0.374288523675256,0.0916782055140734,0.0656971014365556,-0.000547247538398074,1.48491519408945e-05,-0.414756029101698,"F2_2014.02.12_B"
"F2","F","B","2014.02.12","CO2",0.821676038972115,0.0116168367750289,0.481845984382488,8.8043394505482,0.948551200706587,-0.00369411334307818,0.000340243335957935,-2.79974906001715,"F2_2014.02.12_B"
"F2","F","B","2014.02.12","CH4",0.737609365735044,-3.26991634533398e-06,0.000690870213100203,-0.00247825238804259,0.957123205070921,-9.25307673441452e-06,1.32959119757345e-07,-0.0070128581566089,"F2_2014.02.12_B"
"S3","S","C","2014.02.06","N2O",0.980274409165694,0.00455570209594559,0.303627898483038,3.45274264113771,0.988806185525304,0.00313016843314555,3.16785258400009e-05,2.37233818091031,"S3_2014.02.06_C"
"S3","S","C","2014.02.06","CO2",0.995806536858581,0.007916097699045,0.208614967042602,5.99956878243411,0.999922694302816,0.00620904900559599,3.79344154099779e-05,4.70580556213591,"S3_2014.02.06_C"
"S3","S","C","2014.02.06","CH4",0.287751285433497,-1.02178183457666e-06,0.000627750481258681,-0.000774403074626521,0.435586027114633,1.43470282220409e-06,-5.45885479284611e-08,0.00108735371788099,"S3_2014.02.06_C"
"S3","S","D","2014.02.06","N2O",0.950785295814937,0.00146585387043576,0.319866466699805,1.11096293338289,0.999402576934309,0.00257763947069246,-2.47063466723712e-05,1.95357938831429,"S3_2014.02.06_D"
"S3","S","D","2014.02.06","CO2",0.997835488966266,0.0133588549338709,0.197524168508964,10.1246058446179,0.998094845385232,0.0140812329529828,-1.6052844869154e-05,10.6720923433133,"S3_2014.02.06_D"
"S3","S","D","2014.02.06","CH4",0.450400107312075,-1.09715188273622e-06,0.000632422978926711,-0.000831525637442187,0.605344665253233,1.06124813010484e-06,-4.79644447298012e-08,0.000804314372289981,"S3_2014.02.06_D"
"S3","S","E","2014.02.06","N2O",0.883357319564327,0.00208810080419311,0.329657469252119,1.58256060949373,0.986682604166318,0.00448341683455886,-5.32292451192388e-05,3.39795802198145,"S3_2014.02.06_E"
"S3","S","E","2014.02.06","CO2",0.963003726391197,0.0096809366633317,0.213444706614336,7.33713094484087,0.992233462132927,0.0153380138018577,-0.000125712825300579,11.6245999340395,"S3_2014.02.06_E"
"S3","S","E","2014.02.06","CH4",0.00944848934397829,6.7242997176317e-08,0.000573096620043778,5.09631136494192e-05,0.654577965265872,1.93089825004331e-06,-4.14145611748221e-08,0.00146341762108546,"S3_2014.02.06_E"
"S3","S","A","2014.02.06","N2O",0.967839249412541,0.00116165291788681,0.29752726081322,0.880410632503684,0.998501645405311,0.00185516507366775,-1.54113812395766e-05,1.40601984530609,"S3_2014.02.06_A"
"S3","S","A","2014.02.06","CO2",0.996947935458051,0.0104868059004027,0.198512039068546,7.94789499819993,0.998869975299558,0.0120312224426728,-3.4320367606002e-05,9.11840016707831,"S3_2014.02.06_A"
"S3","S","A","2014.02.06","CH4",0.105315909480172,2.00504367408219e-07,0.000566837677492035,0.000151961204772545,0.848092367310072,1.98650731807246e-06,-3.96889544592055e-08,0.00150556344106545,"S3_2014.02.06_A"
"S3","S","B","2014.02.06","N2O",0.995624685820558,0.011784480379179,0.308319850331221,8.93139565579882,0.999830346392318,0.00921552843474804,5.70878209873547e-05,6.9844004979143,"S3_2014.02.06_B"
"S3","S","B","2014.02.06","CO2",0.971050334458491,0.0138289255976238,0.228362361883403,10.4808699266201,0.986987699289837,0.0197711915799036,-0.000132050355161775,14.9844820395059,"S3_2014.02.06_B"
"S3","S","B","2014.02.06","CH4",0.0144308874927771,-2.04289569236014e-07,0.00060158750021328,-0.000154829989315716,0.347922505698091,3.08967099194688e-06,-7.31991235818421e-08,0.00234164538337027,"S3_2014.02.06_B"
"M2","M","C","2014.02.06","N2O",0.0900047657110934,-0.00038809632488934,0.300785426994767,-0.294136162021394,0.460630370878689,-0.00302959713638509,5.87000180332388e-05,-2.29611572441817,"M2_2014.02.06_C"
"M2","M","C","2014.02.06","CO2",0.996126348165742,0.0622127097597185,0.402195702832719,47.1506852915761,0.997672425223782,0.0539919163702224,0.000182684297544358,40.9201892490107,"M2_2014.02.06_C"
"M2","M","C","2014.02.06","CH4",0.667772743674256,-1.76357006336116e-06,0.000615938981613942,-0.00133660046907372,0.950176149123299,-5.61028142086935e-06,8.54824746112931e-08,-0.00425200276107993,"M2_2014.02.06_C"
"M2","M","D","2014.02.06","N2O",0.14938881726764,-0.000238024466224732,0.308147589751128,-0.180397490191376,0.645415199874848,-0.00169278397594663,3.2327989104931e-05,-1.2829520659806,"M2_2014.02.06_D"
"M2","M","D","2014.02.06","CO2",0.992228441505804,0.0445058539677475,0.290039951664943,33.7307524808192,0.998482450835904,0.0563571767418228,-0.000263362728312785,42.7128076359078,"M2_2014.02.06_D"
"M2","M","D","2014.02.06","CH4",0.500607254415081,-8.43543360273201e-07,0.000581035524230275,-0.000639317073049163,0.775063988578922,-2.9384855777657e-06,4.65542714998333e-08,-0.00222706275367506,"M2_2014.02.06_D"
"M2","M","E","2014.02.06","N2O",0.860802617438939,-0.000942585138253741,0.329619303734374,-0.714380315308098,0.988499628427069,0.000275101177907907,-2.70596959147033e-05,0.208497734835466,"M2_2014.02.06_E"
"M2","M","E","2014.02.06","CO2",0.993019699835137,0.0102076521284844,0.277660380973043,7.73632582369345,0.999797925874491,0.0130363151558963,-6.28591783869308e-05,9.88015464446878,"M2_2014.02.06_E"
"M2","M","E","2014.02.06","CH4",0.65489945142465,1.74074752292881e-06,0.000575538075222713,0.00131930338579868,0.897958898529099,-1.81622890055388e-06,7.90439205218377e-08,-0.00137651032463031,"M2_2014.02.06_E"
"M2","M","A","2014.02.06","N2O",0.822258300688985,0.000991249038657744,0.27101632315366,0.751262429298501,0.986299506426104,0.00247626589578104,-3.30003746027399e-05,1.87674888943405,"M2_2014.02.06_A"
"M2","M","A","2014.02.06","CO2",0.955610961114026,0.00757325126069215,0.269088074558876,5.73972727126142,0.983207778110279,0.0032565940477332,9.59257158435322e-05,2.46815548880832,"M2_2014.02.06_A"
"M2","M","A","2014.02.06","CH4",0.311618831066309,-1.34831115695772e-06,0.000613734658196573,-0.00102187792948374,0.757806674013236,-6.75975815240172e-06,1.20254377676533e-07,-0.00512318512603077,"M2_2014.02.06_A"
"M2","M","B","2014.02.06","N2O",0.207374019680899,0.00025283222866512,0.306233812527987,0.191620215409354,0.910652901515384,0.00181452395477172,-3.47042605801466e-05,1.37521815519541,"M2_2014.02.06_B"
"M2","M","B","2014.02.06","CO2",0.984997097821095,0.0164871623284362,0.255497800240855,12.4955335541833,0.989146825699777,0.0200765015856631,-7.9763094605041e-05,15.2158748859762,"M2_2014.02.06_B"
"M2","M","B","2014.02.06","CH4",0.676584692039244,-2.45993587021202e-06,0.000690652185926907,-0.0018643724490028,0.934747632648212,2.63672706146368e-06,-1.1325917625946e-07,0.00199836156237247,"M2_2014.02.06_B"
"F1","F","C","2014.02.06","N2O",0.0401547107233488,-0.0014913433933982,0.293559766135205,-1.13028130868074,0.430666248782168,-0.0170905532295641,0.000346649107470353,-12.9528403424065,"F1_2014.02.06_C"
"F1","F","C","2014.02.06","CO2",0.912398231943533,0.0137028479846463,0.3454904773584,10.3853163673109,0.925350358945944,0.00822682287770875,0.000121689446820835,6.23506575994768,"F1_2014.02.06_C"
"F1","F","C","2014.02.06","CH4",0.0529538708097896,-1.29769197762681e-06,0.000618017523470361,-0.00098351391988558,0.505810667242321,-1.40262577270712e-05,2.82857016654319e-07,-0.0106304269089381,"F1_2014.02.06_C"
"F1","F","D","2014.02.06","N2O",0.748021182655028,0.000655667549296219,0.304380206166155,0.496926984729766,0.994565898321453,0.00191822413632027,-2.80568130449789e-05,1.45381197700062,"F1_2014.02.06_D"
"F1","F","D","2014.02.06","CO2",0.977006694059902,0.011686839427087,0.324444779348015,8.85739409210802,0.999337571828023,0.0176130552781522,-0.000131693685579228,13.3488418950206,"F1_2014.02.06_D"
"F1","F","D","2014.02.06","CH4",0.954441116127037,1.97910390861507e-06,0.000610408133766724,0.001499952436003,0.999584300009748,3.42276875279382e-06,-3.208144098175e-08,0.00259409842317005,"F1_2014.02.06_D"
"F1","F","E","2014.02.06","N2O",0.0233041839741695,-0.00017544677046264,0.315383565615486,-0.13297018392958,0.0841725062791158,0.00077559667172376,-2.11342987152533e-05,0.587820635411692,"F1_2014.02.06_E"
"F1","F","E","2014.02.06","CO2",0.983434148432273,0.00751174021310543,0.400883402457032,5.6931083720378,0.985643042753671,0.00870581532972173,-2.65350025914734e-05,6.59809161831541,"F1_2014.02.06_E"
"F1","F","E","2014.02.06","CH4",0.948308725856421,-3.88461904051899e-06,0.000624777984529197,-0.00294413232544597,0.954191022145196,-4.91079838898383e-06,2.28039855214409e-08,-0.00372186825270353,"F1_2014.02.06_E"
"F1","F","A","2014.02.06","N2O",0.00535666495934432,5.56322591994807e-05,0.319446302171117,0.0421633964459222,0.197881406378863,0.00117429452932008,-2.48591615582355e-05,0.889991643274165,"F1_2014.02.06_A"
"F1","F","A","2014.02.06","CO2",0.970137747033073,0.00948359116027802,0.471744582666049,7.18756382673703,0.984869480312928,0.0134033496247742,-8.7105743655471e-05,10.158328136671,"F1_2014.02.06_A"
"F1","F","A","2014.02.06","CH4",0.821737248010408,-3.7611546632532e-06,0.000642486049315399,-0.00285055932372874,0.863842188018104,-9.0555387256989e-07,-6.34577953485179e-08,-0.000686314513947706,"F1_2014.02.06_A"
"F1","F","B","2014.02.06","N2O",0.932198599673782,0.000549766833391167,0.313918147267475,0.416665389517516,0.947495684852871,0.000313553223563915,5.24919132949449e-06,0.237640337858967,"F1_2014.02.06_B"
"F1","F","B","2014.02.06","CO2",0.982126192198655,0.0132921784728279,0.349052773307435,10.0740721057222,0.990403311176085,0.0173850524952493,-9.09527560538108e-05,13.1760397858732,"F1_2014.02.06_B"
"F1","F","B","2014.02.06","CH4",0.554522038269333,-1.26047220865951e-06,0.000630190266495633,-0.000955305252878789,0.985921850388556,-4.98945265637636e-06,8.28662321714854e-08,-0.0037814799079905,"F1_2014.02.06_B"
"F2","F","C","2014.02.05","N2O",0.864541299814576,0.00265471547875099,0.306604808867148,2.01199488915864,0.864900686068802,0.00247317139434228,4.03431298686007e-06,1.87440358308047,"F2_2014.02.05_C"
"F2","F","C","2014.02.05","CO2",0.993924633233891,0.0177697111921671,0.269614253835145,13.4675705877477,0.999133677056783,0.0220844936959891,-9.58840556404909e-05,16.7377215380128,"F2_2014.02.05_C"
"F2","F","C","2014.02.05","CH4",0.776837766176737,3.90933418186527e-06,0.000585647903986921,0.00296286380099263,0.847760819317069,7.87127153619042e-06,-8.80430523183366e-08,0.00596559526953379,"F2_2014.02.05_C"
"F2","F","D","2014.02.05","N2O",0.987514693214623,0.00532105252957211,0.3151098741549,4.03279770662307,0.999999944564535,0.0073278367126238,-4.45952040678154e-05,5.55372887693593,"F2_2014.02.05_D"
"F2","F","D","2014.02.05","CO2",0.982683831695714,0.0181511710621054,0.283123937248216,13.7566770154904,0.999834822675282,0.0261941811779401,-0.000178733558129658,19.8524320506493,"F2_2014.02.05_D"
"F2","F","D","2014.02.05","CH4",0.980525875637624,1.46119923499876e-06,0.000590223545019947,0.00110743520968327,0.999896264364504,7.72348167070802e-07,1.53078015095102e-08,0.000585358610832608,"F2_2014.02.05_D"
"F2","F","E","2014.02.05","N2O",0.540864024749786,0.00132254407047073,0.320116777482853,1.0023491902515,0.99696926447845,0.00539611138113727,-9.05237180148122e-05,4.08968441517772,"F2_2014.02.05_E"
"F2","F","E","2014.02.05","CO2",0.931195128210965,0.0158140999470933,0.276079366412529,11.985423117797,0.994753055558121,0.0296716117130173,-0.000307944705909423,22.4879583509183,"F2_2014.02.05_E"
"F2","F","E","2014.02.05","CH4",0.643210206195274,-1.99535801058154e-06,0.000621521597662629,-0.00151227133433549,0.875320341465692,2.02502731314359e-06,-8.93418960827809e-08,0.00153475754259304,"F2_2014.02.05_E"
"F2","F","A","2014.02.05","N2O",0.842138228927232,0.00154406452902194,0.318237383609031,1.17023837989031,0.869833061014546,0.000604883342350836,2.08706930371355e-05,0.45843790157116,"F2_2014.02.05_A"
"F2","F","A","2014.02.05","CO2",0.993460636850542,0.025336281464153,0.272535231285205,19.2022343728318,0.998491102617947,0.0313833919442403,-0.000134380232890827,23.7853075787926,"F2_2014.02.05_A"
"F2","F","A","2014.02.05","CH4",0.834998993106571,-5.02051357725746e-06,0.000670679679811952,-0.00380502081644776,0.930374986853888,-1.07116758548298e-05,1.26470272834941e-07,-0.00811832275313416,"F2_2014.02.05_A"
"F2","F","B","2014.02.05","N2O",0.929367873693688,0.00228442972880933,0.317747077047731,1.73135726815023,0.937763010877616,0.00301266906740328,-1.61830964131989e-05,2.28328603003196,"F2_2014.02.05_B"
"F2","F","B","2014.02.05","CO2",0.992837262119947,0.0219362826357942,0.280188952352505,16.6253931555493,0.99782673358208,0.0271521619212321,-0.000115908428565285,20.5784806139864,"F2_2014.02.05_B"
"F2","F","B","2014.02.05","CH4",0.192501776707454,9.33163580019788e-07,0.000583597215231975,0.000707239765909734,0.9742436848592,-5.3742072892263e-06,1.40163797094358e-07,-0.00407308341920309,"F2_2014.02.05_B"
"F2","F","A","2014.02.25","N2O",0.97528171854018,0.00309068626276009,0.352969219557855,2.34241485177607,0.980684403252011,0.00386224848136349,-1.71458270800755e-05,2.9271777964018,"F2_2014.02.25_A"
"F2","F","A","2014.02.25","CO2",0.994834561397761,0.0214763886862057,0.268694279238993,16.2768419516506,0.997736597809244,0.0253669611874927,-8.64571666952662e-05,19.2254863736787,"F2_2014.02.25_A"
"F2","F","A","2014.02.25","CH4",0.724110914042186,1.50053277820961e-06,0.000647057705270617,0.00113724589506412,0.899143238323871,3.97498077598905e-06,-5.49877332839878e-08,0.00301261700917065,"F2_2014.02.25_A"
"F2","F","C","2014.02.25","N2O",0.997207926516353,0.0108308952025913,0.411636474239657,8.20867846933234,0.997218540553379,0.010712376182216,2.6337560083391e-06,8.11885352757425,"F2_2014.02.25_C"
"F2","F","C","2014.02.25","CO2",0.990230010861555,0.0354151256128663,0.338927744516248,26.8409373065934,0.999378195159121,0.0468324530985198,-0.000253718388570078,35.4940697167729,"F2_2014.02.25_C"
"F2","F","C","2014.02.25","CH4",0.477381140703994,-7.06113494995114e-07,0.000667848393424118,-0.000535159701469981,0.534543600276087,1.13433000570695e-07,-1.82121443459069e-08,8.5970274116737e-05,"F2_2014.02.25_C"
"M3","M","C","2014.02.25","N2O",0.700317263235532,0.000602126430926546,0.370736884732737,0.456348452912751,0.700662279875695,0.000557299752733041,9.96148404300107e-07,0.422374549439779,"M3_2014.02.25_C"
"M3","M","C","2014.02.25","CO2",0.968984691237657,0.00327060343725162,0.223552496956729,2.4787731313907,0.997763851009562,0.00516113854739106,-4.20118913364321e-05,3.9115997411806,"M3_2014.02.25_C"
"M3","M","C","2014.02.25","CH4",0.742921700287221,5.56015842406207e-07,0.000614111104121972,0.000421401480560494,0.914126314892901,1.45127678578577e-06,-1.98946876306569e-08,0.00109991503764816,"M3_2014.02.25_C"
"M3","M","D","2014.02.25","N2O",0.0532020936388457,8.96080769140798e-05,0.398356910420877,0.0679134898717236,0.992621431549793,0.00135256577541148,-2.80657266332756e-05,1.02510248241712,"M3_2014.02.25_D"
"M3","M","D","2014.02.25","CO2",0.987685971207957,0.0081134320967314,0.221969836496948,6.14912748383854,0.997722912206246,0.0108567245578119,-6.09620546906786e-05,8.2282544017101,"M3_2014.02.25_D"
"M3","M","D","2014.02.25","CH4",0.790066838505235,-1.32014934649526e-07,0.000643395122860992,-0.000100053424155431,0.987446858367108,-3.53334089797271e-07,4.91820344772766e-09,-0.000267790047004248,"M3_2014.02.25_D"
"M3","M","E","2014.02.25","N2O",0.00140484138166633,1.89268196817068e-05,0.391065104101399,0.0143445370219252,0.385254970622201,0.00106827860466611,-2.33189285552089e-05,0.809642731957469,"M3_2014.02.25_E"
"M3","M","E","2014.02.25","CO2",0.844689007682252,0.00556697982789353,0.29975884589076,4.21918471166668,0.923523663701674,0.01127132866611,-0.000126763307515922,8.54248067326234,"M3_2014.02.25_E"
"M3","M","E","2014.02.25","CH4",0.729892590642981,-6.34337307836953e-07,0.000653715584516828,-0.000480760906992217,0.995986693151776,-1.91898683997261e-06,2.85477673807923e-08,-0.0014543900260845,"M3_2014.02.25_E"
"M3","M","A","2014.02.25","N2O",0.568090836045389,0.000492504826980598,0.381922499326205,0.373266816237927,0.597194265567936,0.000866400074640095,-8.30878328132215e-06,0.656640056569335,"M3_2014.02.25_A"
"M3","M","A","2014.02.25","CO2",0.888661032714101,0.00712520675139434,0.281812855988668,5.4001566957936,0.998087675764524,0.0155114451021194,-0.000186360852238334,11.7560426037115,"M3_2014.02.25_A"
"M3","M","A","2014.02.25","CH4",0.949758345509724,8.6530797501367e-07,0.000631214249058876,0.00065581236001036,0.950538883269019,7.82105285108505e-07,1.84894866455923e-09,0.00059275347924013,"M3_2014.02.25_A"
"M3","M","B","2014.02.25","N2O",2.23863743287512e-05,-2.12813522735499e-06,0.408231684273231,-0.00161290248810062,0.0986290955271454,-0.000475864620681505,1.05274774545367e-05,-0.360655291463878,"M3_2014.02.25_B"
"M3","M","B","2014.02.25","CO2",0.985414362653195,0.0123243765164131,0.255238972909536,9.34058009664993,0.999438725933275,0.017255811951943,-0.000109587454122886,13.0780890583147,"M3_2014.02.25_B"
"M3","M","B","2014.02.25","CH4",0.00281562068685363,-1.69733487406483e-08,0.00067375079224599,-1.28640116771229e-05,0.00996081898249837,-1.07664280737301e-07,2.01535404437007e-09,-8.15981917166917e-05,"M3_2014.02.25_B"
"SM","S","C","2014.02.24","N2O",0.971017753603384,0.00182141207778996,0.387202538663725,1.38043862737765,0.971446467020869,0.00169304477205396,2.85260679413342e-06,1.28314972197774,"SM_2014.02.24_C"
"SM","S","C","2014.02.24","CO2",0.988279321987571,0.0106429293266499,0.267197989528183,8.06622012125048,0.995746500730523,0.0137458870519834,-6.89546161185209e-05,10.4179354499242,"SM_2014.02.24_C"
"SM","S","C","2014.02.24","CH4",0.149526146622694,-2.13553570756593e-07,0.000648711774745932,-0.00016185112731026,0.155425683210174,-3.55830170494432e-07,3.16170221639643e-09,-0.000269681813427359,"SM_2014.02.24_C"
"SM","S","D","2014.02.24","N2O",0.155776372696914,0.000182521555351563,0.409079316006344,0.138332126161185,0.958802145939983,0.00157248817539727,-3.08881471121268e-05,1.19178051188003,"SM_2014.02.24_D"
"SM","S","D","2014.02.24","CO2",0.976416705030085,0.0116419583619403,0.222827538624271,8.82337896904945,0.999846850191108,0.0176907996862309,-0.000134418696095349,13.4077639727224,"SM_2014.02.24_D"
"SM","S","D","2014.02.24","CH4",0.000169944916235465,-8.54214283027456e-09,0.000634563989354458,-6.47404509241861e-06,0.981701297947484,2.16887225198777e-06,-4.83869865515121e-08,0.00164377686466441,"SM_2014.02.24_D"
